Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
Buceros rhinoceros,0,6,bucerotidae,0,1,35.0,85.0,0.0025,1,0,0,0,40.0,1.5,240.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Colaptes auratus,0,42,picidae,0,0,9.0,29.5,0.135,1,0,0,0,14.833333333333334,7.0,50.05,0,0,0,0,0,0,0,0,0,0,0,1,1
Pavo muticus,0,24,phasianidae,0,1,20.0,200.0,4.0,1,0,0,1,27.0,4.5,80.78571428571429,0,0,1,0,0,0,0,0,0,0,0,0,1
Cairina moschata,0,2,anatidae,0,0,14.0,75.0,2.5,1,0,0,1,35.0,12.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,1
Eudocimus ruber,0,37,threskiornithidae,0,0,18.0,59.0,1.0,1,0,1,0,21.0,4.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Psittacus erithacus,0,48,psittacidae,0,1,41.5,30.5,0.445,1,0,2,0,30.0,4.0,912.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Corvus coronoides,0,36,corvidae,2,0,21.0,49.5,0.65,1,0,4,0,20.0,5.0,4.5,0,0,0,0,1,0,0,0,0,0,0,1,1
Ara glaucogularis,0,48,psittacidae,1,1,65.0,85.0,0.4505,1,0,2,0,26.0,2.0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pheucticus ludovicianus,0,36,cardinalidae,0,0,15.5,20.0,0.05,1,0,0,0,12.5,3.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Accipiter cooperii,0,0,accipitridae,2,0,12.0,42.5,0.46,0,0,1,0,35.0,4.0,56.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Egretta thula,0,37,ardeidae,2,0,22.0,61.0,0.37,1,0,1,0,24.0,3.5,22.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Buteogallus anthracinus,0,0,accipitridae,0,0,13.0,48.0,0.9965,1,0,1,0,40.0,2.0,108.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Spinus tristis,0,36,fringillidae,2,0,7.0,12.5,0.0155,1,0,2,0,13.0,5.0,31.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Bonasa umbellus,0,24,phasianidae,0,0,4.0,45.0,0.6,0,0,0,1,23.5,11.5,11.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Buteo lineatus,0,0,accipitridae,2,0,22.5,49.5,0.625,0,0,1,0,30.5,3.5,126.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dacelo novaeguineae,0,15,alcedinidae,1,0,15.5,40.5,0.395,1,0,1,0,26.5,3.0,80.5,0,0,0,0,1,0,0,0,0,0,0,1,1
Cyanocitta cristata,0,36,corvidae,1,0,16.5,26.0,0.085,1,0,0,0,17.0,4.5,45.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Conuropsis carolinensis,0,48,psittacidae,1,1,35.0,33.0,0.28,1,0,2,0,23.0,3.5,18.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyanocitta stelleri,0,36,corvidae,2,0,16.0,32.0,0.12,1,0,0,0,16.0,4.0,42.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Oriolus oriolus,0,36,oriolidae,1,0,10.0,24.5,0.066,1,0,0,0,16.5,4.0,18.0,1,0,1,1,0,0,0,0,0,0,0,1,1
Anser indicus,0,2,anatidae,0,0,20.0,73.5,2.0,1,0,2,0,29.0,5.5,72.5,0,0,1,0,0,0,0,0,0,0,0,1,1
Micrathene whitneyi,0,54,strigidae,0,0,6.5,13.0,0.04,0,1,0,0,21.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Anas rubripes,0,2,anatidae,0,0,26.0,56.5,0.3605,1,0,0,0,25.5,10.0,42.0,0,0,0,1,0,0,0,0,0,0,0,1,0
Morus bassanus,0,56,sulidae,2,0,27.0,93.5,2.5,1,0,1,0,44.0,1.0,7.0,1,0,0,1,0,0,0,0,1,0,0,1,1
Goura victoria,0,14,columbidae,0,0,22.5,74.0,3.0,1,0,2,0,30.0,1.0,91.0,0,0,1,0,1,0,0,0,0,0,0,0,1
Buteo solitarius,0,0,accipitridae,1,0,17.0,43.0,0.523,0,0,1,0,38.0,2.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Falco mexicanus,0,23,falconidae,2,0,14.0,42.0,0.76,0,0,1,0,31.0,4.0,65.0,0,0,0,0,0,0,0,0,0,1,0,1,0
Falco rufigularis,0,23,falconidae,0,0,15.0,26.5,0.175,0,0,1,0,38.5,2.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Athene cunicularia,0,54,strigidae,0,0,9.5,23.5,0.19,1,0,1,0,24.5,8.0,90.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Aphelocoma californica,0,36,corvidae,1,0,14.0,29.0,0.08,1,0,0,0,16.0,5.0,150.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Strigops habroptilus,0,48,strigopidae,2,1,52.5,61.0,2.0,0,1,2,1,30.0,2.5,180.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Parabuteo unicinctus,0,0,accipitridae,0,0,19.5,52.5,0.2735,1,0,1,0,33.5,3.0,47.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Numida meleagris,0,24,numididae,1,0,13.5,60.26190476190476,1.0,1,0,0,0,27.0,9.0,62.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Coturnix japonica,0,24,phasianidae,0,0,4.0,17.0,0.095,1,0,0,0,16.0,12.0,80.78571428571429,0,0,1,0,0,0,0,0,0,0,0,1,1
Quiscalus quiscula,0,36,icteridae,0,0,22.0,31.0,0.10800000000000001,1,0,0,0,13.0,5.5,13.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Accipiter gentilis,0,0,accipitridae,1,0,24.0,57.5,0.251,0,0,1,0,32.5,3.0,77.5,1,0,1,1,0,0,0,0,0,0,0,1,0
Branta leucopsis,0,2,anatidae,2,0,24.0,62.5,1.5,1,0,2,0,25.0,4.0,42.5,0,0,0,1,0,0,0,0,1,0,1,1,0
Plegadis falcinellus,0,37,threskiornithidae,0,0,26.0,57.0,0.7275,1,0,0,0,21.5,3.5,45.5,1,0,1,1,1,0,0,0,0,0,0,1,1
Chroicocephalus ridibundus,0,10,laridae,1,0,32.0,41.0,0.295,1,0,4,0,24.0,2.0,35.0,1,0,1,1,1,0,0,0,1,0,0,1,1
Buteo galapagoensis,0,0,accipitridae,1,1,24.0,51.5,0.4225,1,0,0,1,38.0,2.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ara ambiguus,0,48,psittacidae,0,1,65.0,87.5,1.0,1,0,2,0,26.0,2.5,133.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Aythya fuligula,0,2,anatidae,1,0,4.0,43.5,0.2805,1,0,0,0,27.0,9.0,91.0,1,0,1,1,0,0,0,0,1,0,0,1,1
Anas wyvilliana,0,2,anatidae,0,1,15.5,45.0,0.532,1,0,0,0,28.0,6.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ninox novaeseelandiae,0,54,strigidae,1,0,8.0,27.5,0.17800000000000002,1,1,0,0,30.0,2.5,83.69047619047619,0,0,0,0,1,0,0,0,0,0,0,1,0
Terathopius ecaudatus,0,0,accipitridae,0,0,27.0,62.5,2.0,1,0,0,0,55.0,1.0,120.0,1,0,1,0,0,0,0,0,0,0,0,0,1
Poicephalus senegalus,0,48,psittacidae,0,0,37.5,22.5,0.145,1,0,2,0,27.5,3.5,84.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Prosthemadera novaeseelandiae,0,36,meliphagidae,0,0,12.0,29.5,0.10400000000000001,1,0,2,0,13.5,3.0,28.706521739130434,0,0,0,0,1,0,0,0,0,0,0,1,0
Caloenas nicobarica,0,14,columbidae,0,0,11.5,40.0,0.53,1,0,2,0,14.0,1.0,90.0,0,0,1,0,1,0,0,0,0,0,0,0,1
Apteryx mantelli,0,4,apterygidae,1,1,35.0,45.0,2.0,0,1,1,0,82.5,2.0,28.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Porphyrio martinicus,0,26,rallidae,0,0,22.0,31.5,0.223,0,0,0,0,19.0,7.5,63.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Coracias caudatus,0,15,coraciidae,1,0,10.0,37.0,0.10400000000000001,0,0,1,0,23.0,3.0,49.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Nipponia nippon,0,37,threskiornithidae,2,1,26.0,78.0,1.0,1,0,1,0,25.34,3.5,45.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Leucophaeus atricilla,0,10,laridae,2,0,18.5,38.5,0.287,1,0,0,0,21.0,3.5,35.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lophura nycthemera,0,24,phasianidae,0,0,17.5,90.0,1.5,1,0,2,1,26.45,7.5,80.78571428571429,0,0,1,0,0,0,0,0,0,0,0,0,1
Falco femoralis,0,23,falconidae,0,0,12.0,41.0,0.33399999999999996,1,0,1,0,30.0,2.5,31.5,0,0,0,0,0,0,0,0,0,1,0,0,1
Falco sparverius,0,23,falconidae,1,0,14.0,26.5,0.1225,0,0,1,0,30.0,5.0,45.5,0,0,0,0,0,0,0,0,0,1,0,1,1
Perisoreus canadensis,0,36,corvidae,0,0,19.0,29.0,0.0675,1,0,4,0,13.994565217391305,3.5,60.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Fratercula arctica,0,10,alcidae,0,1,25.0,29.0,0.5,1,0,1,0,42.0,1.0,42.0,1,0,0,1,0,0,0,0,0,0,1,1,0
Buteo swainsoni,0,0,accipitridae,1,0,17.5,49.5,0.5,1,0,1,0,34.5,2.5,31.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Falco columbarius,0,23,falconidae,1,0,8.5,28.5,0.2125,0,0,1,0,30.0,4.5,56.0,1,0,1,1,0,0,0,0,1,0,1,1,1
Strix uralensis,0,54,strigidae,1,0,24.0,56.0,0.226,0,1,1,0,31.5,3.5,90.0,0,0,1,1,0,0,0,0,0,0,0,1,0
Strix varia,0,54,strigidae,2,0,16.5,51.5,0.2345,0,1,1,0,28.0,2.5,180.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Eumomota superciliosa,0,15,momotidae,1,0,16.0,34.0,0.065,1,0,0,0,21.0,4.5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fulmarus glacialis,0,47,procellariidae,2,0,42.0,44.5,0.725,1,1,0,0,52.0,1.0,72.5,0,0,1,1,0,0,0,0,1,0,1,1,0
Pandion haliaetus,0,0,pandionidae,2,0,16.0,58.0,1.0,0,0,1,0,39.0,3.0,4.5,1,0,1,1,1,0,0,0,1,0,0,1,1
Surnia ulula,0,54,strigidae,1,0,10.0,40.5,0.32,0,0,1,0,27.5,9.0,75.0,0,0,1,1,0,0,0,0,1,0,1,1,0
Pagodroma nivea,0,47,procellariidae,1,0,17.0,38.5,0.33,1,0,0,0,45.0,1.0,56.0,0,1,0,0,0,0,0,0,0,0,1,0,0
Strix aluco,0,54,strigidae,1,0,15.5,41.0,0.5925,0,1,1,0,28.5,4.0,90.0,1,0,1,1,0,0,0,0,0,0,0,1,0
Bucorvus leadbeateri,0,6,bucorvidae,0,1,60.0,109.5,4.0,1,0,1,0,42.5,2.0,547.5,1,0,0,0,0,0,0,0,0,0,0,1,1
Elanus axillaris,0,0,accipitridae,2,0,6.0,36.5,0.28,1,0,1,0,30.0,3.5,72.0,0,0,0,0,1,0,0,0,0,0,0,1,1
Ninox connivens,0,54,strigidae,0,0,15.0,41.5,0.67,1,1,1,0,37.0,2.5,83.69047619047619,0,0,1,0,1,0,0,0,0,0,0,1,1
Perdix perdix,0,24,phasianidae,0,0,4.0,30.0,0.4425,1,0,0,0,24.0,20.0,80.78571428571429,0,0,1,1,0,0,0,0,0,0,0,1,0
Archilochus colubris,0,3,trochilidae,2,0,7.0,8.0,0.004,0,0,2,1,12.0,2.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Glaucidium californicum,0,54,strigidae,2,0,6.5,16.0,0.0675,0,0,1,0,29.7,4.5,55.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Vanellus armatus,0,10,charadriidae,2,0,15.0,34.78378378378378,0.4272307692307693,1,0,0,0,29.5,2.5,70.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Turdus migratorius,0,36,turdidae,2,0,8.0,25.5,0.0765,1,0,0,0,14.0,4.0,28.0,0,0,0,0,0,0,0,0,0,0,1,1,1
Icterus galbula,0,36,icteridae,1,0,13.0,19.5,0.032,0,0,0,0,13.0,5.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Pulsatrix perspicillata,0,54,strigidae,0,0,30.0,46.5,0.22699999999999998,0,1,1,0,35.0,1.5,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Passerina caerulea,0,36,cardinalidae,2,0,6.0,16.5,0.0285,1,0,0,0,11.5,4.0,9.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Pharomachrus mocinno,0,58,trogonidae,0,0,6.5,38.0,0.195,0,0,0,0,18.0,2.0,196.80432558196833,0,0,0,0,0,0,0,0,0,0,0,0,1
Calypte anna,0,3,trochilidae,2,0,8.0,10.5,0.004,0,0,2,1,16.5,2.0,20.5,0,0,0,0,0,0,0,0,1,0,0,1,0
Pyrocephalus obscurus,0,36,tyrannidae,2,0,5.0,13.5,0.0125,0,0,0,0,14.0,3.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Apteryx haastii,0,4,apterygidae,0,1,35.0,45.0,2.0,0,1,0,0,80.0,1.0,360.0,0,0,0,0,1,0,0,0,0,0,0,1,1
Apteryx australis,0,4,apterygidae,0,1,30.0,50.0,2.5,1,1,1,0,90.0,1.5,365.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Strix occidentalis,0,54,strigidae,0,0,18.5,34.78846153846154,0.6,0,1,1,0,30.0,3.0,135.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Corythaeola cristata,0,32,musophagidae,1,0,30.0,73.0,0.4005,1,0,2,0,30.0,2.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Ninox strenua,0,54,strigidae,1,0,15.0,55.0,1.5,1,1,1,0,37.0,2.0,83.69047619047619,0,0,0,0,1,0,0,0,0,0,0,1,0
Buteo platypterus,0,0,accipitridae,2,0,15.0,38.0,0.4125,0,0,1,0,28.0,2.5,38.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Selasphorus calliope,0,3,trochilidae,1,0,8.0,8.5,0.0025,0,0,2,1,15.5,2.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mycteria leucocephala,0,12,ciconiidae,0,0,28.0,107.5,2.5,1,0,1,0,30.0,3.0,60.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Geococcyx californianus,0,17,cuculidae,1,0,7.5,57.0,0.3795,1,0,1,0,20.0,4.5,53.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Archilochus alexandri,0,3,trochilidae,2,0,10.5,8.5,0.003,0,0,2,1,14.0,2.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Somateria fischeri,0,2,anatidae,0,0,8.0,54.0,1.0,1,0,0,0,24.0,4.5,53.0,0,0,1,0,0,0,0,0,1,0,1,0,0
Leipoa ocellata,0,24,megapodiidae,0,1,25.0,58.0,1.5,0,0,0,0,75.0,16.0,80.78571428571429,0,0,0,0,1,0,0,0,0,0,0,1,1
Nestor notabilis,0,48,nestoridae,0,1,32.0,48.0,0.9,1,0,4,0,25.5,3.5,126.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Apteryx rowi,0,4,apterygidae,2,1,41.0,45.0,1.5,0,1,1,0,77.5,1.0,31.5,0,0,0,0,1,0,0,0,0,0,0,1,0
Momotus coeruliceps,0,15,momotidae,0,0,20.0,40.5,0.126,1,0,0,0,17.5,3.5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oxyura jamaicensis,0,2,anatidae,0,0,7.5,38.5,0.56,1,1,0,0,24.0,10.0,24.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Elanus leucurus,0,0,accipitridae,2,0,6.0,39.0,0.315,1,0,1,0,26.5,4.0,60.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ramphastos toco,0,42,ramphastidae,0,0,22.0,60.0,0.688,1,0,0,0,17.5,3.0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Corvus corax,0,36,corvidae,2,0,28.5,60.5,1.0,1,0,4,0,19.5,5.0,7.0,1,0,1,1,0,0,0,0,0,0,1,1,1
Selasphorus rufus,0,3,trochilidae,0,0,6.0,8.0,0.0035,0,0,2,1,13.0,2.5,21.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Larus californicus,0,10,laridae,0,0,14.0,50.5,0.2155,1,0,0,0,24.0,2.5,35.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Mergus merganser,0,2,anatidae,1,0,13.0,65.0,1.0,1,0,1,0,31.5,11.5,65.0,0,0,1,1,0,0,0,0,0,0,0,1,0
Neochmia temporalis,0,36,estrildidae,1,0,6.5,11.5,0.011000000000000001,1,0,2,0,13.5,5.0,28.0,0,0,0,0,1,0,0,0,0,0,0,1,1
Mimus polyglottos,0,36,mimidae,1,0,14.0,24.0,0.049,0,0,0,0,14.0,4.0,12.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Circus pygargus,0,0,accipitridae,0,0,16.0,45.0,0.305,1,0,1,0,33.5,4.0,49.0,1,0,1,1,0,0,0,0,1,0,0,1,1
Sayornis phoebe,0,36,tyrannidae,2,0,10.0,15.5,0.0185,0,0,0,0,16.0,4.0,15.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Lophodytes cucullatus,0,2,anatidae,2,0,12.0,44.5,0.6659999999999999,1,0,1,0,30.0,11.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Phasianus colchicus,0,24,phasianidae,0,0,10.5,69.5,1.5,1,0,0,1,24.5,11.5,105.0,0,0,1,1,0,0,0,0,0,0,0,1,1
Myiopsitta monachus,0,48,psittacidae,2,0,25.0,29.0,0.105,1,0,2,0,24.0,8.5,45.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Circus cyaneus,0,0,accipitridae,0,0,12.0,46.5,0.52,1,0,1,0,31.5,6.0,36.0,1,0,1,1,0,0,0,0,1,0,0,1,1
Macronectes giganteus,0,47,procellariidae,2,0,25.0,92.5,3.5,1,0,0,0,60.5,1.0,118.0,1,1,0,0,1,0,0,0,0,0,1,1,0
Clangula hyemalis,0,2,anatidae,0,1,15.0,52.0,0.74,1,0,1,0,26.5,7.0,37.5,0,0,1,1,0,0,0,0,1,0,1,1,0
Aythya collaris,0,2,anatidae,2,0,12.5,42.5,0.7,1,0,0,0,27.0,9.0,52.0,0,0,0,0,0,0,0,0,1,0,0,1,1
Apteryx owenii,0,4,apterygidae,2,0,39.0,40.0,0.5,0,1,0,0,69.5,1.5,17.5,0,0,0,0,1,0,0,0,0,0,0,1,0
Leucopsar rothschildi,0,36,sturnidae,0,1,10.0,25.0,0.0925,1,0,0,0,13.5,2.5,28.706521739130434,0,0,1,0,0,0,0,0,0,0,0,0,1
Tyrannus forficatus,0,36,tyrannidae,0,0,12.5,19.2,0.0395,1,0,3,0,14.5,4.5,15.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Accipiter striatus,0,0,accipitridae,2,0,8.0,30.0,0.1505,0,0,1,0,30.0,5.5,60.0,0,0,0,0,0,0,0,0,1,0,0,1,1
Fratercula corniculata,0,10,alcidae,0,0,16.89189189189189,38.5,0.5,1,0,1,0,41.0,1.0,40.0,0,0,1,1,0,0,0,0,0,0,1,1,0
Pagophila eburnea,0,10,laridae,0,0,15.0,41.5,0.5675,1,0,0,0,25.0,2.0,42.0,0,0,1,1,0,0,0,0,1,0,1,0,0
Aegolius acadicus,0,54,strigidae,0,0,11.5,19.5,0.1025,0,1,1,0,27.0,5.0,49.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Gavia immer,0,25,gaviidae,1,0,30.0,78.5,4.5,0,0,1,0,102.9490322230877,2.0,60.0,0,0,0,1,0,0,0,0,0,0,1,1,1
Aphelocoma coerulescens,0,36,corvidae,0,1,9.5,25.5,0.079,1,0,0,0,17.0,3.5,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Anser brachyrhynchus,0,2,anatidae,2,0,20.0,67.5,2.0,1,0,2,0,26.5,6.0,56.0,0,0,0,1,0,0,0,0,1,0,1,1,0
Psiloscops flammeolus,0,54,strigidae,0,0,7.5,16.0,0.0575,1,1,0,0,26.0,3.0,28.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Tympanuchus cupido,0,24,phasianidae,0,1,2.5,43.0,0.95,1,0,2,1,23.5,11.0,77.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ramphastos sulfuratus,0,42,ramphastidae,0,0,17.5,48.5,0.44,1,0,0,0,17.5,2.5,59.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Larus occidentalis,0,10,laridae,2,0,20.0,61.5,0.4005,1,0,0,0,30.0,3.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Athene noctua,0,54,strigidae,1,0,9.0,22.0,0.18,0,0,1,0,28.5,4.0,59.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Aechmophorus occidentalis,0,44,podicipedidae,1,0,14.0,65.0,0.3985,0,0,1,0,24.5,3.5,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gallinula chloropus,0,26,rallidae,1,0,3.0,34.0,0.34600000000000003,0,0,0,0,21.0,3.861111111111111,106.61111111111111,1,0,1,1,0,0,0,0,0,0,0,1,1
Platalea alba,0,37,threskiornithidae,1,0,22.5,84.04166666666667,1.5,1,0,1,0,29.0,4.0,25.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Leucopternis albicollis,0,0,accipitridae,0,0,20.0,49.0,0.7235,0,0,1,0,36.0,1.0,141.27777777777777,0,0,0,0,0,0,0,0,0,0,0,0,1
Histrionicus histrionicus,0,2,anatidae,2,0,13.0,40.5,0.6,1,0,1,0,28.0,6.5,60.0,0,0,1,1,0,0,0,0,1,0,1,1,0
Aegolius funereus,0,54,strigidae,1,0,7.5,24.5,0.154,0,1,1,0,29.0,4.5,63.0,0,0,1,1,0,0,0,0,0,0,0,1,0
Geococcyx velox,0,17,cuculidae,1,0,7.5,48.5,0.1845,0,0,0,0,15.0,3.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Podilymbus podiceps,0,44,podicipedidae,1,0,11.0,34.5,0.4105,0,0,0,0,23.0,6.5,28.0,0,0,0,0,0,0,0,0,1,0,0,1,1
Nesoenas mayeri,0,14,columbidae,1,1,14.0,37.0,0.35,1,0,2,0,14.0,2.0,38.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Gallinago gallinago,0,10,scolopacidae,0,0,10.0,26.0,0.11,1,0,1,0,19.5,4.0,15.0,1,0,1,1,0,0,0,0,0,0,1,1,1
Empidonax virescens,0,36,tyrannidae,1,0,10.5,14.0,0.0125,1,0,0,0,13.5,3.0,26.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Apus apus,0,3,apodidae,1,0,21.0,16.5,0.04,1,0,0,0,19.5,2.5,46.5,1,0,1,1,0,0,0,0,0,1,1,1,1
Fratercula cirrhata,0,10,alcidae,0,0,20.0,38.0,0.77,1,0,1,0,45.0,1.0,47.5,0,0,1,0,0,0,0,0,0,0,1,1,0
Megascops asio,0,54,strigidae,0,0,17.0,20.5,0.1825,0,1,1,0,26.0,3.5,63.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Selasphorus platycercus,0,3,trochilidae,1,0,10.0,8.5,0.0035,0,0,2,1,17.5,2.0,25.875,0,0,0,0,0,0,0,0,0,0,0,1,1
Pionus menstruus,0,48,psittacidae,0,0,40.0,28.0,0.2645,1,0,2,0,26.794117647058822,4.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Coracias garrulus,0,15,coraciidae,0,0,9.5,30.5,0.0935,0,0,1,0,18.0,6.0,34.96153846153846,1,0,1,1,0,0,0,0,0,0,0,1,1
Turdus grayi,0,36,turdidae,2,0,9.0,25.0,0.075,1,0,0,0,13.994565217391305,3.0,28.706521739130434,0,0,0,0,0,0,0,0,0,0,0,0,1
Junco hyemalis,0,36,passerellidae,1,0,7.0,15.0,0.024,1,0,0,0,12.5,4.0,12.5,0,0,0,0,0,0,0,0,0,0,1,1,0
Aratinga nenday,0,48,psittacidae,2,0,20.0,28.5,0.14,1,0,2,0,22.0,3.5,56.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Calidris canutus,0,10,scolopacidae,0,0,14.5,24.5,0.15,1,0,1,0,22.0,3.5,19.0,1,0,1,1,1,0,0,0,0,0,1,1,1
Asio otus,0,54,strigidae,0,0,27.5,35.5,0.2975,1,1,1,0,28.5,4.0,60.0,1,0,1,1,0,0,0,0,0,0,0,1,0
Elanoides forficatus,0,0,accipitridae,2,0,6.0,59.0,0.455,1,0,1,0,40.83695652173913,2.3369565217391304,53.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rynchops niger,0,10,laridae,0,0,20.0,45.0,0.3295,1,1,1,0,22.0,5.0,42.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Pluvialis fulva,0,10,charadriidae,0,0,15.0,24.5,0.105,1,0,0,0,24.0,4.0,48.567567567567565,1,0,1,1,1,0,0,0,0,0,1,1,1
Rostrhamus sociabilis,0,0,accipitridae,2,0,14.0,42.0,0.435,1,0,1,0,30.0,3.5,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Anas acuta,0,2,anatidae,0,0,22.0,63.5,0.2255,1,1,0,0,23.0,8.0,131.14634146341464,1,0,1,1,0,0,0,0,0,0,1,1,1
Asio clamator,0,54,strigidae,1,0,15.0,34.0,0.433,1,1,1,0,31.5,3.0,83.69047619047619,0,0,0,0,0,0,0,0,0,0,0,0,1
Riparia riparia,0,36,hirundinidae,0,0,9.0,13.0,0.0145,1,0,1,0,14.5,4.5,27.0,1,0,1,1,0,0,0,0,0,0,0,1,1
Charadrius melodus,0,10,charadriidae,2,0,16.89189189189189,17.0,0.053,1,1,1,0,27.0,3.0,30.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Tyrannus tyrannus,0,36,tyrannidae,0,0,10.0,21.0,0.044000000000000004,1,0,0,0,17.0,3.5,49.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Progne subis,0,36,hirundinidae,1,0,13.0,19.5,0.0525,1,0,0,0,15.5,5.0,59.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Spizella passerina,0,36,passerellidae,2,0,9.0,13.5,0.013000000000000001,1,0,2,0,12.5,4.5,31.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Platalea ajaja,0,37,threskiornithidae,1,0,7.5,78.5,1.0,1,0,1,0,22.5,3.5,87.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Megascops kennicottii,0,54,strigidae,0,0,13.0,22.0,0.2025,1,1,1,0,29.7,3.5,66.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Setophaga ruticilla,0,36,parulidae,0,0,10.0,12.5,0.0075,0,0,0,0,11.5,3.5,28.0,0,0,0,0,0,0,0,0,1,0,0,1,1
Glaucidium brasilianum,0,54,strigidae,0,0,6.5,16.5,0.069,0,0,1,0,28.0,4.076923076923077,49.0,0,0,0,0,0,0,0,0,0,0,0,1,1
